Estimate,Std. Error,z value,Pr(>|z|)
226892552560444.0,12151239.0040821,18672380.0333629,0
225102824440316.0,8674963.4566822,25948561.6930089,0
225077014833267.0,12869621.3528922,17489016.0838092,0
-224628157602353.0,7062559.79848128,-31805487.5302658,0
222838051075334.0,7781501.06786822,28636897.8339524,0
222711323359501.0,5158614.57066149,43172700.7918218,0
221200307173089.0,12176315.148049,18166440.7075182,0
221091989766302.0,8941907.81917657,24725371.1665596,0
219850837643602.0,7794520.01770682,28205821.1595027,0
219112672456494.0,2932890.60565399,74708777.7614657,0
-215758944398167.0,15581988.2473956,-13846688.944476,0
-214739835224552.0,11990498.9323395,-17909165.9518336,0
-212869992434987.0,18614363.8352222,-11435791.9679314,0
212717898526984.0,10491764.249978,20274750.1238821,0
211520082961566.0,10275818.6837361,20584256.0550768,0
210933787540395.0,8355212.17129758,25245772.7243611,0
210739791696618.0,26662872.9824992,7903866.61763502,0
-209606906751393.0,3989890.77884594,-52534497.4009591,0
209477429122402.0,4784361.7473127,43783777.2697816,0
-208830458464259.0,57745461.260519,-3616396.05790175,0
-208760245605283.0,12545076.3346542,-16640811.1067933,0
-207170438462413.0,15274928.948752,-13562775.9158473,0
207165123237409.0,12819962.4771425,16159573.2910121,0
-206877871413094.0,11662863.5047581,-17738171.3614923,0
-204183242664926.0,17728643.4935647,-11517138.5074691,0
203316031379895.0,3932996.10228707,51694948.6071611,0
-202180176831826.0,6134077.18805101,-32960161.8358612,0
201187678198865.0,12094600.1915839,16634504.2425514,0
200791607762470.0,18099822.0124023,11093568.0817681,0
200537114358492.0,5534425.91230996,36234492.5265776,0
-200367130559486.0,3033726.08479213,-66046546.3786968,0
199184181959839.0,7848510.75477187,25378595.7850329,0
-198418253910918.0,10695044.4947815,-18552354.2242142,0
-196810472827618.0,6315672.77592996,-31162233.9868041,0
-196494998626229.0,16678419.6730079,-11781391.9111433,0
-193525864798811.0,5002752.58658428,-38683876.8156921,0
188636317750048.0,5777898.41691119,32647911.7732381,0
187345857474819.0,17753971.4804661,10552335.1595415,0
-187210097629352.0,8721406.87826514,-21465584.6519331,0
-185802996305426.0,3600824.83443701,-51600120.7635742,0
-185243728306795.0,73256664.4329606,-2528694.55278458,0
184650367860017.0,9576859.39373991,19280889.5138126,0
183917972984367.0,7388180.2232104,24893541.7691325,0
183756765052792.0,13822835.122662,13293710.2571331,0
-183108564660703.0,7349841.29958664,-24913267.8104221,0
-182216074393519.0,6341850.53755316,-28732319.2677799,0
181277548068469.0,4299023.67308249,42167143.4850436,0
-181272696831346.0,3132103.50856272,-57875704.4062473,0
179888961720665.0,5120859.48218666,35128665.8707242,0
177145369929617.0,14632514.56751,12106283.5175951,0
176259911574729.0,25310055.2758763,6964027.12888292,0
175942764973988.0,6687094.06632419,26310795.5756186,0
175730309552442.0,7221940.48644215,24332838.2284988,0
173669035850848.0,2555340.92866853,67963156.6584498,0
-172520064413385.0,6743659.89799413,-25582557.1014785,0
172135685546811.0,8023964.58994123,21452697.555844,0
171214285289078.0,3947946.90333959,43367930.0864577,0
-165452362260495.0,15557187.7025179,-10635107.4130009,0
165203339611571.0,24968635.184936,6616434.51425973,0
-165025432917096.0,9866530.24489781,-16725781.8930251,0
-164394562215277.0,4480471.49176263,-36691353.2465317,0
-164280619103985.0,13310747.5985768,-12341952.8382876,0
164186465660743.0,2769631.9932588,59280968.0348755,0
-163905919012927.0,6791919.6964282,-24132487.7705965,0
-163468526091212.0,3057722.22092403,-53460881.7545933,0
-161036965922096.0,7457763.29008247,-21593198.8799171,0
-158357655971095.0,5854654.01779726,-27048166.3800648,0
-158017596061148.0,6335356.82566646,-24942177.7508996,0
-157955632279079.0,2843053.18435917,-55558451.4380737,0
-157640077982074.0,4803092.26586804,-32820539.1976964,0
-157029881864768.0,10978965.0991725,-14302794.5208245,0
-156591174800571.0,4846986.52869226,-32306913.5582722,0
156456410349766.0,4489590.39615616,34848704.7913588,0
-155916300311099.0,3817217.13843347,-40845541.3084214,0
155358834906307.0,21107446.5311474,7360380.36041216,0
-155035717512122.0,4298295.25496382,-36069117.7119769,0
-154495697964367.0,6352814.45499317,-24319252.365845,0
-152190714169426.0,7786843.43634017,-19544596.653783,0
-152182288041223.0,3216853.75178295,-47307804.3901982,0
-151869261063164.0,24946483.386543,-6087802.38520866,0
-151422828282696.0,4520317.61397254,-33498271.8503319,0
150558330199453.0,11900150.2211288,12651800.8093827,0
-149026878989941.0,4404977.08983481,-33831476.5209209,0
-148657570992552.0,3005663.34008517,-49459155.6579119,0
147017714509732.0,5026653.88555727,29247630.3037588,0
146376052471545.0,15300321.17261,9566861.42860721,0
-146012597659419.0,10166074.5874848,-14362731.2983883,0
145638331062014.0,2867837.51131566,50783327.3284721,0
-145432351569770.0,5212403.69587371,-27901206.4404947,0
145271660514946.0,14294821.7525279,10162537.3880059,0
-144138885739355.0,7888749.28264127,-18271449.7032533,0
-143516823281629.0,5268646.38810685,-27239790.3958018,0
-143474319613383.0,14700939.9908463,-9759533.72387881,0
142113432280735.0,17980645.1820125,7903689.26377031,0
-141230796605734.0,7827787.53261609,-18042236.8411593,0
-138329728587975.0,12775817.7280915,-10827465.7272086,0
-137023959805158.0,4667939.58001373,-29354270.2206001,0
136991556038734.0,8003485.08593294,17116487.9509193,0
-136876339653875.0,3673722.09510765,-37258218.2621148,0
-136377005029257.0,3436763.27647928,-39681815.1435106,0
135758402588639.0,3036075.35582141,44715096.5236534,0
135000446433944.0,6424473.62220013,21013464.19533,0
-134943305140699.0,2614077.14475646,-51621776.1252301,0
134882559153833.0,4993027.56085841,27014182.7798451,0
133146297973193.0,3459125.37843573,38491318.8759303,0
-131620422270808.0,4629380.58958763,-28431540.6183815,0
-131382595799304.0,2930669.58123029,-44830231.50776,0
-131161942542296.0,8484678.53418308,-15458681.4354688,0
131150699502453.0,7849110.76888162,16708988.2362738,0
129865185833612.0,5096809.65215571,25479700.9691514,0
-129767739296334.0,6528559.17775301,-19876933.9088686,0
129554402580465.0,4619232.14681108,28046739.9045757,0
-129096763330550.0,7002365.46018683,-18436164.7595448,0
-128942462239393.0,8374339.66770622,-15397328.9066159,0
-128724249421642.0,5418782.76992363,-23755196.4873204,0
-128467710769193.0,9008699.1773372,-14260406.3295147,0
127870475653919.0,8132385.93869929,15723611.3260963,0
-127760928664142.0,5257903.13890217,-24298836.4922252,0
127731163838218.0,4462832.41818922,28621097.9640694,0
-126895338696638.0,4006534.75077262,-31672092.3666438,0
-126039749047183.0,7850536.76146936,-16054921.1954257,0
-125765856029137.0,10391196.4897461,-12103115.9552455,0
125474928604850.0,4831205.03880195,25971766.3806637,0
-125108208749014.0,5267758.59837046,-23749799.1627245,0
-125077975743500.0,5701885.48026894,-21936248.3123039,0
124658216643444.0,12552374.2536487,9931046.83818753,0
-124606268905126.0,6070891.43287284,-20525201.3288204,0
123149089263462.0,10122932.9106087,12165356.6561133,0
123065421312119.0,11593777.8456008,10614781.7347402,0
-122206390800030.0,8965473.61124296,-13630779.1533489,0
-121478075025864.0,8083501.66964626,-15027902.5093812,0
120044518507938.0,12946309.3455587,9272489.58013814,0
-117270224230909.0,6508839.13698978,-18017072.1326421,0
116885665463422.0,4291310.60282044,27237754.6818911,0
-116441177710884.0,7110352.43060811,-16376287.7926609,0
115748004548800.0,13981425.9884603,8278698.08446818,0
115597165084555.0,26215200.0355991,4409547.32092754,0
-115105852552429.0,12934067.5711938,-8899431.82365829,0
114978044448671.0,7794273.225106,14751605.5863062,0
-114863727268411.0,6372356.89027884,-18025312.9644446,0
-114581897506133.0,4558272.76732517,-25137130.5217811,0
-113140168134570.0,11651209.9856447,-9710593.85883255,0
113038347651849.0,37596280.2380709,3006636.4793553,0
112958550427837.0,3072902.91929332,36759557.1336222,0
-111671730576701.0,15653901.5081101,-7133795.4003892,0
110035638268247.0,11867753.9766986,9271816.59514454,0
-109858195477421.0,5022554.12552925,-21872973.9355163,0
109104103095509.0,6471767.69224199,16858470.2485996,0
-108662579402624.0,13357745.1041656,-8134799.59044418,0
-108548280825169.0,7253088.70967087,-14965800.8015863,0
108278501171887.0,6761757.86534876,16013365.6555154,0
107934137167659.0,6310555.73576136,17103745.1671658,0
-106243532350768.0,6167930.25930585,-17225151.369128,0
-105907110984897.0,5484423.69155591,-19310526.855895,0
-103859868492099.0,12745225.573966,-8148923.52350732,0
-103447860528608.0,7243741.68446079,-14280998.0028034,0
102883642949287.0,2619844.97171941,39270889.7128996,0
-100772876073904.0,4198115.49026991,-24004312.4843678,0
100026718673918.0,4031088.06519345,24813826.2067757,0
98606377032779.5,14903994.6446412,6616103.89589303,0
