Estimate,Std. Error,z value,Pr(>|z|)
-288580734354887.0,4822224.48035901,-59843903.0638828,0
286847238104226.0,23785275.3120944,12059866.2130418,0
286794780526134.0,8360976.54609281,34301588.9286469,0
285836925795165.0,17126189.8556328,16690047.7108254,0
284898879366935.0,11374581.5794658,25046976.662531,0
-278706949791877.0,4827618.0512715,-57731773.067356,0
-277483929542643.0,5526386.20184796,-50210737.9773522,0
276522213556010.0,13843437.8059254,19974967.0156102,0
-276395479811592.0,11022897.6809918,-25074666.1912881,0
-275320795817219.0,9284247.54541382,-29654616.0009726,0
-274643197360522.0,27577663.7031395,-9958900.0836665,0
-273501718002651.0,17314769.9501724,-15795862.0755413,0
272966413570810.0,28560685.792214,9557418.03809293,0
-271696694316133.0,9929560.39125251,-27362409.1712545,0
270854879055222.0,12293223.4566174,22032860.6252921,0
-263145739166804.0,5286585.87478846,-49776121.1865935,0
261922880188644.0,12383506.8764757,21150945.5924965,0
-259949370894089.0,15306355.7609386,-16983100.0242051,0
-259576809518169.0,6274661.42755303,-41369054.3330874,0
-258743920924101.0,7623788.12355703,-33939023.059232,0
-257489284300157.0,11045785.4650224,-23311088.6605143,0
256321273153309.0,8023758.87668359,31945286.1299407,0
-255316997697929.0,17676662.0579885,-14443733.5997236,0
252759138291696.0,5259993.6760616,48053125.8891071,0
252555172047482.0,9754629.46962006,25890801.1661583,0
252546455079628.0,10670053.4317215,23668715.1283443,0
252088930744803.0,9340260.45158627,26989496.9258582,0
250152135603558.0,13259093.9968041,18866457.6677602,0
-249958345353798.0,12671827.8966465,-19725516.1127897,0
-249574212206650.0,18164465.675605,-13739694.6689068,0
249315897092045.0,11887271.0298954,20973350.1040767,0
-248773753290348.0,6603250.98201013,-37674435.5118571,0
-246066229452350.0,11124811.7823139,-22118686.973522,0
-244851869426786.0,17531638.0956466,-13966285.8707759,0
244704081544898.0,7002287.23876858,34946307.2851509,0
243325495397543.0,14063554.3592879,17301849.104515,0
-239697863188153.0,3275407.4229534,-73181083.2168232,0
-238709923911143.0,11239471.6792193,-21238536.0027637,0
-237571488039815.0,24460835.3713592,-9712321.12203265,0
-237523637275964.0,18462162.5278247,-12865428.788095,0
237236294738295.0,8402651.70992413,28233503.2949303,0
237235795845532.0,12292831.3556643,19298710.6860632,0
235771507855938.0,6269700.58316764,37604907.0810362,0
234476301073865.0,29422843.0451779,7969192.53227274,0
