Estimate,Std. Error,z value,Pr(>|z|)
-92983409190153.6,5286395.60183628,-17589188.5877506,0
-92830603115700.1,8252041.29820954,-11249410.8743544,0
89934261260443.1,15744546.6421713,5712089.60819215,0
-89501714026903.8,17437724.9790879,-5132648.56133689,0
89355811528912.3,4988223.50717123,17913353.6018287,0
88355047961922.4,4659858.65740332,18960885.8246267,0
-88235213249507.4,3323502.05650272,-26548866.7524268,0
-88019513167136.8,8282777.95263887,-10626810.6751665,0
-86702023020240.2,17060747.3762878,-5081959.25465404,0
-85581226574251.1,7502187.15612418,-11407503.5444016,0
-85423059129962.5,4834228.09660611,-17670465.1544957,0
-84336503362563.7,12014624.9421357,-7019486.98097038,0
82932667545440.3,2271056.22341934,36517223.4356116,0
81491589664479.7,8990435.95163115,9064253.4024943,0
81483712772655.2,11133097.3963752,7319051.46174192,0
80357085052785.1,7996242.20050453,10049356.0647419,0
79755869484433.6,32373319.0088975,2463629.67796145,0
78859128828445.1,7262006.58728999,10859137.6061907,0
77181764819827.8,14420715.7328918,5352145.22284675,0
76149018103635.8,13276715.1922467,5735531.49261688,0
-74894396048753.7,2524204.35044862,-29670496.3825306,0
74307965760168.7,9894290.70234102,7510186.22715292,0
