Estimate,Std. Error,z value,Pr(>|z|)
-330441713339228.0,10271537.8375979,-32170617.3470617,0
329895072796717.0,11292772.6152983,29212938.5789464,0
-327502101704803.0,4103178.82378974,-79816677.6953479,0
-325515761859884.0,16987915.1443476,-19161607.4776658,0
324345044464708.0,12475457.3603165,25998649.5963207,0
323362155092304.0,9303965.40477168,34755304.9720566,0
322568944359677.0,9398995.10919321,34319514.0131704,0
320254165062929.0,25042389.7256943,12788482.5917527,0
318948486088818.0,9906729.69897878,32195133.5890083,0
316577821151883.0,19964243.9338171,15857240.6849646,0
314740903504630.0,2803657.90047394,112260808.799613,0
313503982833505.0,4491027.23618708,69806742.7218885,0
-312120320816029.0,5738027.89168944,-54395051.1756979,0
311430254024632.0,21452221.8234581,14517389.2283774,0
311273758970948.0,5385390.58046705,57799662.6836957,0
307365373384835.0,9317914.19201411,32986499.6662302,0
305636940738413.0,12535302.6473176,24382095.0588549,0
-303811310658584.0,5586711.72844219,-54381060.8862933,0
-301714920352221.0,15552373.2127377,-19399927.9868818,0
-298700275768757.0,6770948.06464801,-44114985.5111589,0
298654650266997.0,3709201.74924554,80517229.9748172,0
295698147714345.0,9524628.07368604,31045637.2077435,0
-293878340558646.0,5150067.416844,-57063008.4564478,0
-292562154265066.0,4856185.39987219,-60245260.4615892,0
-292513844757977.0,5153906.67881557,-56755751.1198865,0
289901412168331.0,8965702.75121843,32334488.4625953,0
288414308930111.0,6812462.89095933,42336275.9616437,0
-288107548327387.0,6405981.73792455,-44974768.9135202,0
-286626518931825.0,7249426.08165567,-39537822.1259639,0
284661839461055.0,21088598.7711459,13498376.1865932,0
-284567127184397.0,6794973.79781528,-41879061.7376466,0
-284350140224398.0,4281903.83300012,-66407409.2540205,0
282390443788834.0,6136451.26699181,46018526.262536,0
-281064787126146.0,10107057.504541,-27808765.0139388,0
276893871546935.0,8802831.89384395,31455090.2352883,0
276371518475748.0,11486327.4125303,24060912.4700954,0
273711937614244.0,11311573.1673048,24197512.8981516,0
273050165946810.0,6852492.31255915,39846840.1703082,0
272148471377114.0,5103843.9521832,53322255.5248188,0
270440973313586.0,5006606.65889081,54016820.5212071,0
268320386291643.0,30067601.1347748,8923904.00846831,0
-267545441259307.0,5788837.26945381,-46217474.9100436,0
266000771902790.0,7774259.47974246,34215576.7499031,0
264795658412620.0,4517098.47860262,58620740.6517592,0
263885013615345.0,4500235.605782,58638044.0340279,0
-263407553017845.0,9230116.72186865,-28537835.5393666,0
262944535335880.0,3861173.96431129,68099634.402974,0
260247605663867.0,5115489.92375771,50874424.4525254,0
-259873752010601.0,4069518.7692465,-63858595.2654836,0
258474516267894.0,9199908.51398625,28095335.4997983,0
-256379720474005.0,17767149.6427575,-14429985.992633,0
-255579612490601.0,6440359.18109873,-39684061.9139194,0
250656045194305.0,5091754.67068554,49227832.3300595,0
-250460050938214.0,4182919.79209326,-59876847.6057429,0
250440896696228.0,18278639.4660385,13701287.623816,0
250349671786435.0,12007222.6369465,20849923.3633017,0
-250311654159206.0,13537083.3564588,-18490811.3193953,0
-248889161406828.0,5052590.91106117,-49259709.6792377,0
-247363166208275.0,7755029.96635065,-31897125.7727684,0
-244464538140684.0,5258420.91809167,-46490104.5292133,0
-244452286354560.0,16997907.8461695,-14381316.1341293,0
243316383299801.0,9940106.02649691,24478248.2854008,0
-240340237614871.0,5867229.41988342,-40963156.6136452,0
239516420195058.0,3940434.18796099,60784271.1665736,0
-238521740252721.0,5108065.51634389,-46695121.5659903,0
237467623713365.0,5714177.51437922,41557621.0427132,0
-234003051782041.0,5605669.89761478,-41743994.2158581,0
-231976994287530.0,5404784.45652129,-42920674.4790038,0
231533839198974.0,16975383.9395127,13639387.4815429,0
229832108906873.0,9234578.55309282,24888207.684356,0
-228661206852961.0,9136367.2329296,-25027584.9277175,0
228475256609650.0,21422885.2295616,10665008.6653303,0
-228302743705517.0,9157608.57066276,-24930388.9704247,0
-228096218232108.0,19754912.7859891,-11546303.4791974,0
224960206527353.0,3528391.24228543,63757160.4393963,0
-222962094804451.0,20952063.9996997,-10641533.6841109,0
222869814199000.0,3786213.16111556,58863514.7349532,0
-222304834447116.0,6267135.84993981,-35471519.9686075,0
221063746417118.0,4089213.74570749,54060208.1877407,0
-219210362750007.0,2596678.65969183,-84419518.7309093,0
218021591050605.0,4226482.75796378,51584639.8852088,0
