parent_smiles,ring_fragment
O=C(C[C@H]1CCS(=O)(=O)C1)OCc1nc2ccccc2c(=O)n1-c1ccc(F)cc1,Cc1nc2ccccc2c(=O)n1C
O=C(C[C@H]1CCS(=O)(=O)C1)OCc1nc2ccccc2c(=O)n1-c1ccc(F)cc1,Nc1ccc(F)cc1
O=S(=O)(NCc1ccccn1)C1=Cc2ccccc2CC1,Cc1ccccn1
O=S(=O)(NCc1ccccn1)C1=Cc2ccccc2CC1,SC1=Cc2ccccc2CC1
CCc1ccc(C(=O)/C=C(/C)Nc2cc(C)no2)cc1,Cc1ccc(C)cc1
CCc1ccc(C(=O)/C=C(/C)Nc2cc(C)no2)cc1,Cc1cc(N)on1
COc1cccc2c1N(CC(=O)N[C@H](C)C(=O)N(C)C)CCC2,CN1CCCc2cccc(O)c21
COc1ccc(C[C@H]2CNCCN2)cc1,Cc1ccc(O)cc1
COc1ccc(C[C@H]2CNCCN2)cc1,C[C@H]1CNCCN1
COc1ccc(OC)c(/C=C/[C@@]23NC(=O)CCN2c2ccccc2C3(C)C)c1,Cc1cc(O)ccc1O
COc1ccc(OC)c(/C=C/[C@@]23NC(=O)CCN2c2ccccc2C3(C)C)c1,CC1(C)c2ccccc2N2CCC(=O)N[C@]21C
COC(=O)c1ccc(-c2nc(C[N@@]3CCCC[C@@H]3c3nc4ccc(F)cc4[nH]3)c(C)o2)cc1,Cc1ccc(C)cc1
COC(=O)c1ccc(-c2nc(C[N@@]3CCCC[C@@H]3c3nc4ccc(F)cc4[nH]3)c(C)o2)cc1,Cc1nc(C)c(C)o1
COC(=O)c1ccc(-c2nc(C[N@@]3CCCC[C@@H]3c3nc4ccc(F)cc4[nH]3)c(C)o2)cc1,C[C@H]1CCCCN1C
COC(=O)c1ccc(-c2nc(C[N@@]3CCCC[C@@H]3c3nc4ccc(F)cc4[nH]3)c(C)o2)cc1,Cc1nc2ccc(F)cc2[nH]1
Fc1cccc(-c2nccnc2[C@@H]2CCCN(Cc3cccnc3)C2)c1,Cc1cccc(F)c1
Fc1cccc(-c2nccnc2[C@@H]2CCCN(Cc3cccnc3)C2)c1,Cc1nccnc1C
Fc1cccc(-c2nccnc2[C@@H]2CCCN(Cc3cccnc3)C2)c1,C[C@@H]1CCCN(C)C1
Fc1cccc(-c2nccnc2[C@@H]2CCCN(Cc3cccnc3)C2)c1,Cc1cccnc1
O=C(Nc1cccc(Cl)c1)Nc1cccc([C@H]2C=c3ccccc3=N2)c1,Nc1cccc(Cl)c1
O=C(Nc1cccc(Cl)c1)Nc1cccc([C@H]2C=c3ccccc3=N2)c1,Cc1cccc(N)c1
O=C(Nc1cccc(Cl)c1)Nc1cccc([C@H]2C=c3ccccc3=N2)c1,C[C@H]1C=c2ccccc2=N1
CCc1cccc(C)c1N(C(=O)Cn1c(C)nc2cc(C)c(C)cc21)[C@@H](C)COC,Cc1cccc(C)c1N
CCc1cccc(C)c1N(C(=O)Cn1c(C)nc2cc(C)c(C)cc21)[C@@H](C)COC,Cc1cc2nc(C)n(C)c2cc1C
COc1ccccc1CC(=O)N1CCC[C@@H]1c1nn(C)cc1-c1ccnc(N2CCCC2)n1,Cc1ccccc1O
COc1ccccc1CC(=O)N1CCC[C@@H]1c1nn(C)cc1-c1ccnc(N2CCCC2)n1,C[C@H]1CCCN1C
COc1ccccc1CC(=O)N1CCC[C@@H]1c1nn(C)cc1-c1ccnc(N2CCCC2)n1,Cc1cn(C)nc1C
COc1ccccc1CC(=O)N1CCC[C@@H]1c1nn(C)cc1-c1ccnc(N2CCCC2)n1,Cc1ccnc(N)n1
COc1ccccc1CC(=O)N1CCC[C@@H]1c1nn(C)cc1-c1ccnc(N2CCCC2)n1,CN1CCCC1
Cc1ccc(Nc2nc([C@@]3(C)C[C@]4(C[C@H](C)OC4=O)C(=O)O3)cs2)cc1,Cc1ccc(N)cc1
Cc1ccc(Nc2nc([C@@]3(C)C[C@]4(C[C@H](C)OC4=O)C(=O)O3)cs2)cc1,Cc1csc(N)n1
Cc1ccc(Nc2nc([C@@]3(C)C[C@]4(C[C@H](C)OC4=O)C(=O)O3)cs2)cc1,CC1(C)CC(C)(C)C(=O)O1
Cc1ccc(Nc2nc([C@@]3(C)C[C@]4(C[C@H](C)OC4=O)C(=O)O3)cs2)cc1,C[C@H]1CC(C)(C)C(=O)O1
C=C1N=C2CC(C)(C)CC(=O)[C@H]2[C@H](c2cccc(O)c2)C1C(=O)OCCCCC,C=C1N=C2CC(C)(C)CC(=O)[C@H]2[C@H](C)C1C
C=C1N=C2CC(C)(C)CC(=O)[C@H]2[C@H](c2cccc(O)c2)C1C(=O)OCCCCC,Cc1cccc(O)c1
COc1ccc(-c2cnc(CO/N=C(/N)Cc3csc(C)n3)o2)cc1,Cc1ccc(O)cc1
COc1ccc(-c2cnc(CO/N=C(/N)Cc3csc(C)n3)o2)cc1,Cc1cnc(C)o1
COc1ccc(-c2cnc(CO/N=C(/N)Cc3csc(C)n3)o2)cc1,Cc1csc(C)n1
CCn1c(-c2ccccc2)cnc1SCC(=O)N1CCCCC1,Cc1cnc(S)n1C
CCn1c(-c2ccccc2)cnc1SCC(=O)N1CCCCC1,Cc1ccccc1
CCn1c(-c2ccccc2)cnc1SCC(=O)N1CCCCC1,CN1CCCCC1
c1cc(-c2nccn2Cc2cn3c(n2)SCC3)ccn1,Cc1ccncc1
c1cc(-c2nccn2Cc2cn3c(n2)SCC3)ccn1,Cc1nccn1C
c1cc(-c2nccn2Cc2cn3c(n2)SCC3)ccn1,Cc1cn2c(n1)SCC2
CSCc1nnc(S[C@@H](C(=O)N2C[C@@H](C)C[C@H](C)C2)C(C)C)o1,Cc1nnc(S)o1
CSCc1nnc(S[C@@H](C(=O)N2C[C@@H](C)C[C@H](C)C2)C(C)C)o1,C[C@H]1C[C@H](C)CN(C)C1
COc1ccccc1Oc1ccc(-c2ccc(C(=O)NC3CCCC3)cc2)nn1,Oc1ccccc1O
COc1ccccc1Oc1ccc(-c2ccc(C(=O)NC3CCCC3)cc2)nn1,Cc1ccc(O)nn1
COc1ccccc1Oc1ccc(-c2ccc(C(=O)NC3CCCC3)cc2)nn1,Cc1ccc(C)cc1
COc1ccccc1Oc1ccc(-c2ccc(C(=O)NC3CCCC3)cc2)nn1,NC1CCCC1
O=C1CN(Cc2ccccc2Cl)S(=O)(=O)c2ccccc2N1Cc1ccc(Cl)cc1,Cc1ccccc1Cl
O=C1CN(Cc2ccccc2Cl)S(=O)(=O)c2ccccc2N1Cc1ccc(Cl)cc1,CN1C(=O)CN(C)S(=O)(=O)c2ccccc21
O=C1CN(Cc2ccccc2Cl)S(=O)(=O)c2ccccc2N1Cc1ccc(Cl)cc1,Cc1ccc(Cl)cc1
CCOC(=O)C1=NN=C[C@H]1CN1CCO[C@H](Cc2ccc(F)cc2)C1,CC1=NN=C[C@H]1C
CCOC(=O)C1=NN=C[C@H]1CN1CCO[C@H](Cc2ccc(F)cc2)C1,C[C@@H]1CN(C)CCO1
CCOC(=O)C1=NN=C[C@H]1CN1CCO[C@H](Cc2ccc(F)cc2)C1,Cc1ccc(F)cc1
Cc1cccc(OCC(=O)N2CCN(Cc3nc(-c4cccs4)no3)CC2)c1,Cc1cccc(O)c1
Cc1cccc(OCC(=O)N2CCN(Cc3nc(-c4cccs4)no3)CC2)c1,CN1CCN(C)CC1
Cc1cccc(OCC(=O)N2CCN(Cc3nc(-c4cccs4)no3)CC2)c1,Cc1noc(C)n1
Cc1cccc(OCC(=O)N2CCN(Cc3nc(-c4cccs4)no3)CC2)c1,Cc1cccs1
CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(N2CCN(C)CC2)s1,Nc1sc(S)nc1S
CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(N2CCN(C)CC2)s1,Sc1ccc(Cl)cc1
CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(Cl)cc2)c(N2CCN(C)CC2)s1,CN1CCN(C)CC1
C[C@@H]1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)c2C#N)C1,Cc1c(N)sc2c1CC[C@@H](C)C2
C[C@@H]1CCc2c(sc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)c2C#N)C1,Cc1ccc(S)cc1
CC(=O)c1cccc(S(=O)(=O)N[C@H](C)C(=O)NCc2ccco2)c1,Cc1cccc(S)c1
CC(=O)c1cccc(S(=O)(=O)N[C@H](C)C(=O)NCc2ccco2)c1,Cc1ccco1
Cc1ccc(N2CCCS2(=O)=O)cc1NC(=O)c1c(F)cccc1F,Cc1ccc(N)cc1N
Cc1ccc(N2CCCS2(=O)=O)cc1NC(=O)c1c(F)cccc1F,CN1CCCS1(=O)=O
Cc1ccc(N2CCCS2(=O)=O)cc1NC(=O)c1c(F)cccc1F,Cc1c(F)cccc1F
C/C=C/C(=O)NCCc1nc2ccccc2n1Cc1ccc(Cl)c(Cl)c1,Cc1nc2ccccc2n1C
C/C=C/C(=O)NCCc1nc2ccccc2n1Cc1ccc(Cl)c(Cl)c1,Cc1ccc(Cl)c(Cl)c1
CC(C)(C)SCC(=O)Oc1ccccc1C(=O)NCc1ccccc1,Cc1ccccc1O
CC(C)(C)SCC(=O)Oc1ccccc1C(=O)NCc1ccccc1,Cc1ccccc1
Cc1ccc(NC(=O)c2csnn2)cc1S(=O)(=O)Nc1ccccc1,Cc1ccc(N)cc1S
Cc1ccc(NC(=O)c2csnn2)cc1S(=O)(=O)Nc1ccccc1,Cc1csnn1
Cc1ccc(NC(=O)c2csnn2)cc1S(=O)(=O)Nc1ccccc1,Nc1ccccc1
COc1ccc(N(CC(=O)N/N=C/c2ccc(OCC#N)cc2)S(C)(=O)=O)cc1,Nc1ccc(O)cc1
COc1ccc(N(CC(=O)N/N=C/c2ccc(OCC#N)cc2)S(C)(=O)=O)cc1,Cc1ccc(O)cc1
CCOC(=O)Cn1/c(=N/C(=O)c2cc(C)no2)sc2cc3c(cc21)OCO3,Cc1cc(C)on1
CCOC(=O)Cn1/c(=N/C(=O)c2cc(C)no2)sc2cc3c(cc21)OCO3,Cn1c(=N)sc2cc3c(cc21)OCO3
O=S(=O)(Cc1ccccc1CN1CCOC[C@@H](O)C1)c1ccccc1,Cc1ccccc1C
O=S(=O)(Cc1ccccc1CN1CCOC[C@@H](O)C1)c1ccccc1,CN1CCOC[C@@H](O)C1
O=S(=O)(Cc1ccccc1CN1CCOC[C@@H](O)C1)c1ccccc1,Sc1ccccc1
CC[C@@H]1CCCCN1C(=O)c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc32)c1,C[C@@H]1CCCCN1C
CC[C@@H]1CCCCN1C(=O)c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc32)c1,Cc1ccc(Cl)c(S)c1
CC[C@@H]1CCCCN1C(=O)c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc32)c1,SN1CCc2ccccc21
Cc1csc([C@@H]2CCCN(Cc3cc[nH]n3)C2)n1,Cc1csc(C)n1
Cc1csc([C@@H]2CCCN(Cc3cc[nH]n3)C2)n1,C[C@@H]1CCCN(C)C1
Cc1csc([C@@H]2CCCN(Cc3cc[nH]n3)C2)n1,Cc1cc[nH]n1
Cc1cc2c(c(=O)o1)[C@@]1(C(=O)N(CC(=O)OC(C)(C)C)c3ccc(Br)cc31)C(C#N)=C(N)O2,CN1C(=O)C(C)(C)c2cc(Br)ccc21
Cc1cc2c(c(=O)o1)[C@@]1(C(=O)N(CC(=O)OC(C)(C)C)c3ccc(Br)cc31)C(C#N)=C(N)O2,CC1=C(N)Oc2cc(C)oc(=O)c2C1(C)C
COC(=O)C[C@H](NC(=O)c1ccc(C)cc1C)C1CC1,Cc1ccc(C)c(C)c1
COC(=O)C[C@H](NC(=O)c1ccc(C)cc1C)C1CC1,CC1CC1
NS(=O)(=O)NCC1(c2ccc3c(c2)OCO3)CCCCC1,Cc1ccc2c(c1)OCO2
NS(=O)(=O)NCC1(c2ccc3c(c2)OCO3)CCCCC1,CC1(C)CCCCC1
C[C@H](NC(=O)N[C@H](CO)c1ccccc1)c1cccc(C(F)(F)F)c1,Cc1ccccc1
C[C@H](NC(=O)N[C@H](CO)c1ccccc1)c1cccc(C(F)(F)F)c1,Cc1cccc(C)c1
CN(C)[C@H]1[C@@H](N)[C@@]2(C)CC[C@@H]1C2(C)C,CC1(C)[C@H]2CC[C@]1(C)[C@H](N)[C@@H]2N
Cc1cc(C)n(-c2nnc(C)n2/N=C/c2c3ccccc3cc3ccccc23)n1,Cc1cc(C)n(C)n1
Cc1cc(C)n(-c2nnc(C)n2/N=C/c2c3ccccc3cc3ccccc23)n1,Cc1nnc(N)n1N
Cc1cc(C)n(-c2nnc(C)n2/N=C/c2c3ccccc3cc3ccccc23)n1,Cc1c2ccccc2cc2ccccc12
CC(C)[C@H](NC(=O)COc1ccccc1)C(=O)NCC1(c2ccccc2)CC1,Oc1ccccc1
CC(C)[C@H](NC(=O)COc1ccccc1)C(=O)NCC1(c2ccccc2)CC1,Cc1ccccc1
CC(C)[C@H](NC(=O)COc1ccccc1)C(=O)NCC1(c2ccccc2)CC1,CC1(C)CC1
CCCn1c(C)nn(C[N@@](C)Cc2c(C)noc2C)c1=S,Cc1nn(C)c(=S)n1C
CCCn1c(C)nn(C[N@@](C)Cc2c(C)noc2C)c1=S,Cc1noc(C)c1C
Fc1ccc(CNCCc2ccc(-n3cccn3)cc2)cc1,Cc1ccc(F)cc1
Fc1ccc(CNCCc2ccc(-n3cccn3)cc2)cc1,Cc1ccc(N)cc1
Fc1ccc(CNCCc2ccc(-n3cccn3)cc2)cc1,Cn1cccn1
C[C@H]1CN(Cc2ccn(C)c2)C(C)(C)CO1,C[C@H]1CN(C)C(C)(C)CO1
C[C@H]1CN(Cc2ccn(C)c2)C(C)(C)CO1,Cc1ccn(C)c1
O=[N+]([O-])c1ccccc1N[C@H]1C[C@@H]1c1ccccc1,[N+]c1ccccc1N
O=[N+]([O-])c1ccccc1N[C@H]1C[C@@H]1c1ccccc1,C[C@H]1C[C@@H]1N
O=[N+]([O-])c1ccccc1N[C@H]1C[C@@H]1c1ccccc1,Cc1ccccc1
COc1ccc(C(=O)c2cnc3ccc(OC)cc3c2N2CCN(Cc3ccccc3)CC2)cc1,Cc1ccc(O)cc1
COc1ccc(C(=O)c2cnc3ccc(OC)cc3c2N2CCN(Cc3ccccc3)CC2)cc1,Cc1cnc2ccc(O)cc2c1N
COc1ccc(C(=O)c2cnc3ccc(OC)cc3c2N2CCN(Cc3ccccc3)CC2)cc1,CN1CCN(C)CC1
COc1ccc(C(=O)c2cnc3ccc(OC)cc3c2N2CCN(Cc3ccccc3)CC2)cc1,Cc1ccccc1
Cc1nc(CNC(=O)c2cc(F)ccc2O)c(C)s1,Cc1nc(C)c(C)s1
Cc1nc(CNC(=O)c2cc(F)ccc2O)c(C)s1,Cc1cc(F)ccc1O
C[C@H]1CCCC[C@H]1OCCSc1nnnn1Cc1ccco1,C[C@H]1CCCC[C@H]1O
C[C@H]1CCCC[C@H]1OCCSc1nnnn1Cc1ccco1,Cn1nnnc1S
C[C@H]1CCCC[C@H]1OCCSc1nnnn1Cc1ccco1,Cc1ccco1
CCOc1ccc(C[C@H](NC(C)=O)C(=O)O)cc1,Cc1ccc(O)cc1
Cc1cc(Nc2ncnc(NC3CCCCCC3)c2N)no1,Cc1cc(N)no1
Cc1cc(Nc2ncnc(NC3CCCCCC3)c2N)no1,Nc1ncnc(N)c1N
Cc1cc(Nc2ncnc(NC3CCCCCC3)c2N)no1,NC1CCCCCC1
CCN(Cc1ccccc1)C(=O)[C@H](C)N1CCC(CCN(C)C)CC1,Cc1ccccc1
CCN(Cc1ccccc1)C(=O)[C@H](C)N1CCC(CCN(C)C)CC1,CC1CCN(C)CC1
CCOC(=O)C1C(C)=NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccccc1C,CC1=NC2=C(C(=O)[C@H](C)[C@H](C)C2)[C@H](C)C1C
CCOC(=O)C1C(C)=NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccccc1C,Cc1ccccc1C
O=C(NCN1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1C=C[C@H]2C1)Nc1ncccc1O,CN1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1C=C[C@H]2C1
O=C(NCN1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1C=C[C@H]2C1)Nc1ncccc1O,Nc1ncccc1O
O=C(NNS(=O)(=O)c1c[nH]c2ncccc12)c1ccc(Cl)nc1,Sc1c[nH]c2ncccc12
O=C(NNS(=O)(=O)c1c[nH]c2ncccc12)c1ccc(Cl)nc1,Cc1ccc(Cl)nc1
OCCCc1ccccc1Cl,Cc1ccccc1Cl
Cc1ccccc1COc1ccc2c(c1)/C(=N\NC(=S)Nc1cccc(F)c1)CC(C)(C)O2,Cc1ccccc1C
Cc1ccccc1COc1ccc2c(c1)/C(=N\NC(=S)Nc1cccc(F)c1)CC(C)(C)O2,Nc1cccc(F)c1
Cc1ccccc1COc1ccc2c(c1)/C(=N\NC(=S)Nc1cccc(F)c1)CC(C)(C)O2,CC1(C)CC(=N)c2cc(O)ccc2O1
CC(=O)N1CCC[C@@H](COc2ccc(F)cc2)C1,C[C@@H]1CCCN(C)C1
CC(=O)N1CCC[C@@H](COc2ccc(F)cc2)C1,Oc1ccc(F)cc1
Cc1cc(NC(=O)Nc2ccc(F)cc2)no1,Cc1cc(N)no1
Cc1cc(NC(=O)Nc2ccc(F)cc2)no1,Nc1ccc(F)cc1
COC(=O)C1=C(C)N=c2s/c(=C/c3sccc3C)c(=O)n2[C@H]1c1ccc(OC)cc1,C=c1sc2n(c1=O)[C@@H](C)C(C)=C(C)N=2
COC(=O)C1=C(C)N=c2s/c(=C/c3sccc3C)c(=O)n2[C@H]1c1ccc(OC)cc1,Cc1ccsc1C
COC(=O)C1=C(C)N=c2s/c(=C/c3sccc3C)c(=O)n2[C@H]1c1ccc(OC)cc1,Cc1ccc(O)cc1
c1cnc2c(OCc3cn4cccnc4n3)ccc(CN3CCCCC3)c2c1,Cc1cn2cccnc2n1
c1cnc2c(OCc3cn4cccnc4n3)ccc(CN3CCCCC3)c2c1,Cc1ccc(O)c2ncccc12
c1cnc2c(OCc3cn4cccnc4n3)ccc(CN3CCCCC3)c2c1,CN1CCCCC1
Cc1cccc2c(=O)n(CC(=O)N3C[C@@H](C(N)=O)CC[C@@H]3C)cnc12,Cc1cccc2c(=O)n(C)cnc12
Cc1cccc2c(=O)n(CC(=O)N3C[C@@H](C(N)=O)CC[C@@H]3C)cnc12,C[C@H]1CC[C@H](C)N(C)C1
O=C(Nc1nc2c(s1)CCC2)[C@H]1CCCCN1S(=O)(=O)c1cccs1,Nc1nc2c(s1)CCC2
O=C(Nc1nc2c(s1)CCC2)[C@H]1CCCCN1S(=O)(=O)c1cccs1,C[C@H]1CCCCN1S
O=C(Nc1nc2c(s1)CCC2)[C@H]1CCCCN1S(=O)(=O)c1cccs1,Sc1cccs1
C[C@@H](C(=O)O)n1nc(C(=O)N2CCCCCC2)ccc1=O,Cc1ccc(=O)n(C)n1
C[C@@H](C(=O)O)n1nc(C(=O)N2CCCCCC2)ccc1=O,CN1CCCCCC1
CN(C)CCN(C1CCN(CCc2ccccn2)CC1)S(C)(=O)=O,CN1CCC(N)CC1
CN(C)CCN(C1CCN(CCc2ccccn2)CC1)S(C)(=O)=O,Cc1ccccn1
CCS(=O)(=O)CC(=O)NCc1cccc(CN(C)C)c1,Cc1cccc(C)c1
CC(C)CCNC(=O)COC(=O)c1ccc2ncsc2c1,Cc1ccc2ncsc2c1
CC[C@H](Sc1ccccn1)C(=O)Nc1ccc2nc(SCC(=O)Nc3c(C)cccc3C)sc2c1,Sc1ccccn1
CC[C@H](Sc1ccccn1)C(=O)Nc1ccc2nc(SCC(=O)Nc3c(C)cccc3C)sc2c1,Nc1ccc2nc(S)sc2c1
CC[C@H](Sc1ccccn1)C(=O)Nc1ccc2nc(SCC(=O)Nc3c(C)cccc3C)sc2c1,Cc1cccc(C)c1N
Cc1ccc(CC(=O)N2CCCS2(=O)=O)s1,Cc1ccc(C)s1
Cc1ccc(CC(=O)N2CCCS2(=O)=O)s1,CN1CCCS1(=O)=O
CCCOc1cc(C)ccc1NC(=O)N[C@@H](C)c1ccncc1,Cc1ccc(N)c(O)c1
CCCOc1cc(C)ccc1NC(=O)N[C@@H](C)c1ccncc1,Cc1ccncc1
CCn1c(S[C@H](C)C(=O)NC[C@H](C)c2ccccc2)nc2ccc(Br)cc2c1=O,Cc1ccccc1
CCn1c(S[C@H](C)C(=O)NC[C@H](C)c2ccccc2)nc2ccc(Br)cc2c1=O,Cn1c(S)nc2ccc(Br)cc2c1=O
COc1ccc(S(=O)(=O)c2c(C)c(NC(=O)c3ccc(Cl)cc3)cc(C)c2O)cc1,Oc1ccc(S)cc1
COc1ccc(S(=O)(=O)c2c(C)c(NC(=O)c3ccc(Cl)cc3)cc(C)c2O)cc1,Cc1cc(N)c(C)c(S)c1O
COc1ccc(S(=O)(=O)c2c(C)c(NC(=O)c3ccc(Cl)cc3)cc(C)c2O)cc1,Cc1ccc(Cl)cc1
CS/C(=N/C#N)N1CCC(=O)CC1,CN1CCC(=O)CC1
Cc1cc2nc(N(CCCN3CCOCC3)C(=O)c3ccco3)sc2cc1C,Cc1cc2nc(N)sc2cc1C
Cc1cc2nc(N(CCCN3CCOCC3)C(=O)c3ccco3)sc2cc1C,CN1CCOCC1
Cc1cc2nc(N(CCCN3CCOCC3)C(=O)c3ccco3)sc2cc1C,Cc1ccco1
Cc1cccc(Nc2nc(CC(=O)Nc3ccc4ncccc4c3)cs2)n1,Cc1cccc(N)n1
Cc1cccc(Nc2nc(CC(=O)Nc3ccc4ncccc4c3)cs2)n1,Cc1csc(N)n1
Cc1cccc(Nc2nc(CC(=O)Nc3ccc4ncccc4c3)cs2)n1,Nc1ccc2ncccc2c1
OCC1(CO)O[C@H](O)[C@@H](O)O1,CC1(C)O[C@H](O)[C@@H](O)O1
CCOc1cc(C(=O)N(C)Cc2ccc(Cl)nc2)ccc1OCc1ccncc1,Cc1ccc(O)c(O)c1
CCOc1cc(C(=O)N(C)Cc2ccc(Cl)nc2)ccc1OCc1ccncc1,Cc1ccc(Cl)nc1
CCOc1cc(C(=O)N(C)Cc2ccc(Cl)nc2)ccc1OCc1ccncc1,Cc1ccncc1
COc1ccc(N2C(=O)C[N@@](CCc3ccccc3OC)[C@H]3CS(=O)(=O)C[C@H]32)cc1Cl,Nc1ccc(O)c(Cl)c1
COc1ccc(N2C(=O)C[N@@](CCc3ccccc3OC)[C@H]3CS(=O)(=O)C[C@H]32)cc1Cl,Cc1ccccc1O
COc1ccc(N2C(=O)C[N@@](CCc3ccccc3OC)[C@H]3CS(=O)(=O)C[C@H]32)cc1Cl,CN1CC(=O)N(C)[C@@H]2CS(=O)(=O)C[C@@H]21
Cc1ccc(Oc2ncnc(Nc3ccccc3Br)c2[N+](=O)[O-])cc1,Cc1ccc(O)cc1
Cc1ccc(Oc2ncnc(Nc3ccccc3Br)c2[N+](=O)[O-])cc1,[N+]c1c(N)ncnc1O
Cc1ccc(Oc2ncnc(Nc3ccccc3Br)c2[N+](=O)[O-])cc1,Nc1ccccc1Br
CCCNC(=O)c1ccc2onc(-c3csc(-c4ccc(OC)cc4)n3)c2c1,Cc1ccc2onc(C)c2c1
CCCNC(=O)c1ccc2onc(-c3csc(-c4ccc(OC)cc4)n3)c2c1,Cc1csc(C)n1
CCCNC(=O)c1ccc2onc(-c3csc(-c4ccc(OC)cc4)n3)c2c1,Cc1ccc(O)cc1
CSc1nn(CC(=O)Nc2cc(F)ccc2C)c(N)c1S(=O)(=O)c1ccccc1,Cn1nc(S)c(S)c1N
CSc1nn(CC(=O)Nc2cc(F)ccc2C)c(N)c1S(=O)(=O)c1ccccc1,Cc1ccc(F)cc1N
CSc1nn(CC(=O)Nc2cc(F)ccc2C)c(N)c1S(=O)(=O)c1ccccc1,Sc1ccccc1
COc1ccc(O[C@H](C)CNc2ccc(OCc3ccccc3)cc2)cc1,Oc1ccc(O)cc1
COc1ccc(O[C@H](C)CNc2ccc(OCc3ccccc3)cc2)cc1,Nc1ccc(O)cc1
COc1ccc(O[C@H](C)CNc2ccc(OCc3ccccc3)cc2)cc1,Cc1ccccc1
Cc1n[nH]cc1CN1CCC(Oc2cccc(C#N)c2)CC1,Cc1c[nH]nc1C
Cc1n[nH]cc1CN1CCC(Oc2cccc(C#N)c2)CC1,CN1CCC(O)CC1
Cc1n[nH]cc1CN1CCC(Oc2cccc(C#N)c2)CC1,Cc1cccc(O)c1
CCc1[nH]c(=O)c(C#N)c2c1CO[C@H](C(C)C)C2,Cc1[nH]c(=O)c(C)c2c1CO[C@H](C)C2
CC(C)[C@H](C)NC(=O)c1nn(-c2ccccc2)cc1O,Cc1nn(C)cc1O
CC(C)[C@H](C)NC(=O)c1nn(-c2ccccc2)cc1O,Nc1ccccc1
N#CCOc1ccc(/C=C/C(=O)Nc2ccc(F)cc2OCC(F)(F)F)cc1,Cc1ccc(O)cc1
N#CCOc1ccc(/C=C/C(=O)Nc2ccc(F)cc2OCC(F)(F)F)cc1,Nc1ccc(F)cc1O
CC1=C(S(=O)(=O)Nc2ccc(F)c(F)c2)[C@H](C)N=N1,CC1=C(S)[C@H](C)N=N1
CC1=C(S(=O)(=O)Nc2ccc(F)c(F)c2)[C@H](C)N=N1,Nc1ccc(F)c(F)c1
C=CCOc1ccc([C@@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2ccc(C(C)=O)cc2)cc1,Cc1ccc(O)cc1
C=CCOc1ccc([C@@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2ccc(C(C)=O)cc2)cc1,Cc1ccc2oc3c(c(=O)c2c1)[C@@H](C)N(C)C3=O
C=CCOc1ccc([C@@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2c2ccc(C(C)=O)cc2)cc1,Cc1ccc(N)cc1
Cc1cc(Br)ccc1OCC(=O)NNC(=O)/C=C/C(=O)O,Cc1cc(Br)ccc1O
O=C1CN(C(=O)CSCc2ccc(Cl)cc2Cl)CCN1,CN1CCNC(=O)C1
O=C1CN(C(=O)CSCc2ccc(Cl)cc2Cl)CCN1,Cc1ccc(Cl)cc1Cl
Cc1nc(N2CCC[C@H]2CC(=O)c2cnn(C)c2)ccc1[N+](=O)[O-],Cc1nc(N)ccc1[N+]
Cc1nc(N2CCC[C@H]2CC(=O)c2cnn(C)c2)ccc1[N+](=O)[O-],C[C@@H]1CCCN1C
Cc1nc(N2CCC[C@H]2CC(=O)c2cnn(C)c2)ccc1[N+](=O)[O-],Cc1cnn(C)c1
Cc1nc(-c2ccncc2)[nH]c(=O)c1CC(=O)N(C)c1ccc(F)c(F)c1,Cc1nc(C)c(C)c(=O)[nH]1
Cc1nc(-c2ccncc2)[nH]c(=O)c1CC(=O)N(C)c1ccc(F)c(F)c1,Cc1ccncc1
Cc1nc(-c2ccncc2)[nH]c(=O)c1CC(=O)N(C)c1ccc(F)c(F)c1,Nc1ccc(F)c(F)c1
CN1CCN(c2cc(CNC(=O)CCSc3ccccc3)ccn2)CC1,CN1CCN(C)CC1
CN1CCN(c2cc(CNC(=O)CCSc3ccccc3)ccn2)CC1,Cc1ccnc(N)c1
CN1CCN(c2cc(CNC(=O)CCSc3ccccc3)ccn2)CC1,Sc1ccccc1
C=CCN1C(=O)C(C)(C)COc2ccc(NC(=O)CCC3CCCC3)cc21,CN1C(=O)C(C)(C)COc2ccc(N)cc21
