parent_smiles,ring_fragment,chembl_id,parent_mol,fragment_mol
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,CC1=C(C)N2C(=O)[C@@H](N)[C@H]2SC1,CHEMBL2303613,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d400>
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,Cc1nc(S)sc1C,CHEMBL2303613,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae520>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d460>
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,Cc1csc(N)n1,CHEMBL2303613,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae580>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d4c0>
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O,CHEMBL1889436,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d520>
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,CC1=CC(=O)OC1,CHEMBL1889436,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae640>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d580>
C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,C[C@H]1CC[C@]2(O)[C@@H]3CC[C@]4(O)C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3[C@H](O)C[C@]12C,CHEMBL1889436,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d5e0>
CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,Cc1ccccc1,CHEMBL1664,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae700>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d640>
CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,O[C@H]1CCOC1,CHEMBL1664,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae760>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d6a0>
CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,Nc1ccc(S)cc1,CHEMBL1664,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d700>
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Cc1ccccc1C,CHEMBL787,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae820>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d760>
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,CC1(C)CC1,CHEMBL787,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae880>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d7c0>
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Cc1cccc(C)c1,CHEMBL787,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d820>
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,Cc1ccc2ccc(Cl)cc2n1,CHEMBL787,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae940>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d880>
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CC1=C(O)[C@@H](N)[C@@H]2C[C@@H]3Cc4c(N)cc(N)c(O)c4C(=O)C3=C(O)[C@]2(O)C1=O,CHEMBL376140,<rdkit.Chem.rdchem.Mol object at 0x7f28284ae9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d8e0>
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,N[C@@H]1C[C@H](N)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL177,<rdkit.Chem.rdchem.Mol object at 0x7f28284aea00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d940>
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL177,<rdkit.Chem.rdchem.Mol object at 0x7f28284aea60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848d9a0>
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,C[C@H]1O[C@H](O)[C@H](O)[C@@H](N)[C@@H]1O,CHEMBL177,<rdkit.Chem.rdchem.Mol object at 0x7f28284aeac0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848da00>
C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Nc1cc(N)c(O)cc1N,CHEMBL4650319,<rdkit.Chem.rdchem.Mol object at 0x7f28284aeb20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848da60>
C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Cc1cnc(N)nc1C,CHEMBL4650319,<rdkit.Chem.rdchem.Mol object at 0x7f28284aeb80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dac0>
C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,Cc1cn(C)c2ccccc12,CHEMBL4650319,<rdkit.Chem.rdchem.Mol object at 0x7f28284aebe0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848db20>
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Cc1c(N)ncnc1O,CHEMBL2103873,<rdkit.Chem.rdchem.Mol object at 0x7f28284aec40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848db80>
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Oc1ncc(Br)cn1,CHEMBL2103873,<rdkit.Chem.rdchem.Mol object at 0x7f28284aeca0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dbe0>
CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Cc1ccc(Br)cc1,CHEMBL2103873,<rdkit.Chem.rdchem.Mol object at 0x7f28284aed00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dc40>
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CN1CCC(N)CC1,CHEMBL481,<rdkit.Chem.rdchem.Mol object at 0x7f28284aed60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dca0>
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CN1CCCCC1,CHEMBL481,<rdkit.Chem.rdchem.Mol object at 0x7f28284aedc0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dd00>
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,Cc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@@]3(C)O,CHEMBL481,<rdkit.Chem.rdchem.Mol object at 0x7f28284aee20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dd60>
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,Cc1cc(O)c(O)c(O)c1,CHEMBL44657,<rdkit.Chem.rdchem.Mol object at 0x7f28284aee80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ddc0>
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,C[C@@H]1OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O1,CHEMBL44657,<rdkit.Chem.rdchem.Mol object at 0x7f28284aeee0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848de20>
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,C[C@@H]1c2cc3c(cc2[C@@H](O)[C@H]2COC(=O)[C@@H]21)OCO3,CHEMBL44657,<rdkit.Chem.rdchem.Mol object at 0x7f28284aef40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848de80>
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,Cc1cccc(C)c1O,CHEMBL2107831,<rdkit.Chem.rdchem.Mol object at 0x7f28284aefa0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dee0>
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,Cc1csc(N)n1,CHEMBL2107831,<rdkit.Chem.rdchem.Mol object at 0x7f28284af040>,<rdkit.Chem.rdchem.Mol object at 0x7f282848df40>
CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,Cc1cc(Cl)c(C)c(Cl)c1,CHEMBL2107831,<rdkit.Chem.rdchem.Mol object at 0x7f28284af0a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848dfa0>
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,CN1CCN(C)CC1,CHEMBL1200854,<rdkit.Chem.rdchem.Mol object at 0x7f28284af100>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e040>
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Cc1ccc2c(c1)N(C)c1ccccc1S2,CHEMBL1200854,<rdkit.Chem.rdchem.Mol object at 0x7f28284af160>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e0a0>
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,C[C@]1(O)CO[C@H](O)[C@H](O)[C@H]1N,CHEMBL1650559,<rdkit.Chem.rdchem.Mol object at 0x7f28284af1c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e100>
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,N[C@@H]1C[C@H](N)[C@@H](O)[C@H](O)[C@H]1O,CHEMBL1650559,<rdkit.Chem.rdchem.Mol object at 0x7f28284af220>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e160>
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,CC1=CC[C@@H](N)[C@@H](O)O1,CHEMBL1650559,<rdkit.Chem.rdchem.Mol object at 0x7f28284af280>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e1c0>
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,Cc1ccccc1,CHEMBL506110,<rdkit.Chem.rdchem.Mol object at 0x7f28284af2e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e220>
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,C[C@@H]1N2C(=O)[C@@H](N)[C@H]2SC1(C)C,CHEMBL506110,<rdkit.Chem.rdchem.Mol object at 0x7f28284af340>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e280>
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,C[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,CHEMBL506110,<rdkit.Chem.rdchem.Mol object at 0x7f28284af3a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e2e0>
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,CN1CCC(O)CC1,CHEMBL3833319,<rdkit.Chem.rdchem.Mol object at 0x7f28284af400>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e340>
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,Cc1ccccc1N,CHEMBL3833319,<rdkit.Chem.rdchem.Mol object at 0x7f28284af460>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e3a0>
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,Cc1ccccc1,CHEMBL3833319,<rdkit.Chem.rdchem.Mol object at 0x7f28284af4c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e400>
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,Cc1ccc(C)cc1,CHEMBL3833319,<rdkit.Chem.rdchem.Mol object at 0x7f28284af520>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e460>
CN(CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1)C(=O)c1ccc(CN2CCC(C(N)=O)CC2)cc1,CC1CCN(C)CC1,CHEMBL3833319,<rdkit.Chem.rdchem.Mol object at 0x7f28284af580>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e4c0>
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,CN1CCCCC1,CHEMBL1201352,<rdkit.Chem.rdchem.Mol object at 0x7f28284af5e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e520>
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,C[C@]12C[C@H](N)[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H]([N+])C[C@@H]12,CHEMBL1201352,<rdkit.Chem.rdchem.Mol object at 0x7f28284af640>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e580>
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,C[N+]1(C)CCCCC1,CHEMBL1201352,<rdkit.Chem.rdchem.Mol object at 0x7f28284af6a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e5e0>
O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,C[C@H]1O[C@@](C)(O)[C@@H](O)[C@@H]1O,CHEMBL1697844,<rdkit.Chem.rdchem.Mol object at 0x7f28284af700>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e640>
O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,Cc1cccnc1,CHEMBL1697844,<rdkit.Chem.rdchem.Mol object at 0x7f28284af760>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e6a0>
O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,Cc1cccnc1,CHEMBL1697844,<rdkit.Chem.rdchem.Mol object at 0x7f28284af7c0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e700>
O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,Cc1cccnc1,CHEMBL1697844,<rdkit.Chem.rdchem.Mol object at 0x7f28284af820>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e760>
O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1,Cc1cccnc1,CHEMBL1697844,<rdkit.Chem.rdchem.Mol object at 0x7f28284af880>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e7c0>
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,Cc1ccccc1,CHEMBL222559,<rdkit.Chem.rdchem.Mol object at 0x7f28284af8e0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e820>
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,CC1=C(O)CC(C)(C)OC1=O,CHEMBL222559,<rdkit.Chem.rdchem.Mol object at 0x7f28284af940>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e880>
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,Cc1cccc(N)c1,CHEMBL222559,<rdkit.Chem.rdchem.Mol object at 0x7f28284af9a0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e8e0>
CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,Cc1ccc(S)nc1,CHEMBL222559,<rdkit.Chem.rdchem.Mol object at 0x7f28284afa00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e940>
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,C[C@H]1OC(C)(C)[C@H](O)[C@@H]1O,CHEMBL4065616,<rdkit.Chem.rdchem.Mol object at 0x7f28284afa60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848e9a0>
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,Cc1ccc2c(N)ncnn12,CHEMBL4065616,<rdkit.Chem.rdchem.Mol object at 0x7f28284afac0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ea00>
CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1,Oc1ccccc1,CHEMBL4065616,<rdkit.Chem.rdchem.Mol object at 0x7f28284afb20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ea60>
CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CC1=C(O)[C@@H](N)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C1=O)C(=O)c1c(O)cccc1[C@@]3(C)O,CHEMBL2103929,<rdkit.Chem.rdchem.Mol object at 0x7f28284afb80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848eac0>
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,C[C@]12C[C@H](N)[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)[C@@H](N)C[C@@H]12,CHEMBL1201206,<rdkit.Chem.rdchem.Mol object at 0x7f28284afbe0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848eb20>
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,CN1CC[N+](C)(C)CC1,CHEMBL1201206,<rdkit.Chem.rdchem.Mol object at 0x7f28284afc40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848eb80>
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,CN1CC[N+](C)(C)CC1,CHEMBL1201206,<rdkit.Chem.rdchem.Mol object at 0x7f28284afca0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ebe0>
C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,C[C@@H]1C[C@H](N)C(=O)N(C)[C@@H]1C,CHEMBL3991065,<rdkit.Chem.rdchem.Mol object at 0x7f28284afd00>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ec40>
C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,Cc1c(F)ccc(F)c1F,CHEMBL3991065,<rdkit.Chem.rdchem.Mol object at 0x7f28284afd60>,<rdkit.Chem.rdchem.Mol object at 0x7f282848eca0>
C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,Cc1cnc2c(c1)CC(C)(C)C2,CHEMBL3991065,<rdkit.Chem.rdchem.Mol object at 0x7f28284afdc0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ed00>
C[C@@H]1[C@H](c2c(F)ccc(F)c2F)C[C@H](NC(=O)c2cnc3c(c2)C[C@@]2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,CC1(C)C(=O)Nc2ncccc21,CHEMBL3991065,<rdkit.Chem.rdchem.Mol object at 0x7f28284afe20>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ed60>
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,Cc1ccc(N)cc1,CHEMBL1374379,<rdkit.Chem.rdchem.Mol object at 0x7f28284afe80>,<rdkit.Chem.rdchem.Mol object at 0x7f282848edc0>
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,C[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,CHEMBL1358,<rdkit.Chem.rdchem.Mol object at 0x7f28284afee0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ee20>
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,Cc1ccc(O)c(O)c1,CHEMBL231884,<rdkit.Chem.rdchem.Mol object at 0x7f28284aff40>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ee80>
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,Cc1cc(=O)c2c(O)cc(O)cc2o1,CHEMBL231884,<rdkit.Chem.rdchem.Mol object at 0x7f28284affa0>,<rdkit.Chem.rdchem.Mol object at 0x7f282848eee0>
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CHEMBL231884,<rdkit.Chem.rdchem.Mol object at 0x7f28284b0040>,<rdkit.Chem.rdchem.Mol object at 0x7f282848ef40>
