Estimate,Std. Error,z value,Pr(>|z|)
-404884826852624.0,81350212.7156251,-4977059.227466,0
-402794370091397.0,31213231.5104135,-12904603.2916206,0
402543254518736.0,16184895.5958739,24871538.5362979,0
397455212677095.0,33405044.0040204,11898059.8447726,0
390849180377176.0,15905008.7232722,24573968.3125911,0
-382821759144939.0,35076735.4873927,-10913836.5878584,0
-377424880723234.0,48387476.327104,-7800053.01726848,0
-376249368868684.0,43009590.1858603,-8748034.26963083,0
-374939172305420.0,11064687.0416108,-33886107.2975124,0
372685702899094.0,26718351.3626086,13948678.862748,0
366969999117871.0,16160552.6507543,22707762.9737336,0
366882780241447.0,30421557.6680698,12059960.3821905,0
365684759098350.0,14166201.8707685,25813888.7497382,0
364111108053715.0,19302731.4116618,18863190.9281883,0
-347333435994417.0,10465687.0099962,-33187829.4910467,0
-340627517479825.0,21277235.6053336,-16009011.8753227,0
-339780538222662.0,3197397.11783002,-106267856.541155,0
335706724312147.0,39105689.5175806,8584600.56461156,0
-334799583849357.0,5524368.30311691,-60604138.8769209,0
328683300058512.0,16310497.644291,20151641.4291355,0
-321760838274660.0,20870967.7539665,-15416670.7585234,0
319504802739468.0,40150825.7038704,7957614.74735172,0
-312197807263842.0,4467053.94879881,-69888971.7568314,0
-312120366305110.0,18806857.1097365,-16596093.8866028,0
310141783105682.0,15680054.5597564,19779381.6293009,0
-309258868919487.0,40363047.5662177,-7661930.59164156,0
307876727700557.0,44658683.2899747,6893994.74009284,0
307659787459109.0,6266533.13954926,49095693.0423636,0
-307212734596727.0,12383247.8508008,-24808736.6334076,0
306133046571323.0,28507331.7442385,10738747.8182063,0
-304009883660471.0,18892398.9861415,-16091650.6095111,0
298198883422413.0,16011264.8124708,18624317.7484738,0
294748737657358.0,12622869.9140619,23350374.3335742,0
-293147060319802.0,10529154.6596838,-27841462.0921338,0
292950816751191.0,6649151.60975938,44058375.2551541,0
289879218019965.0,8980691.61353597,32278050.5660666,0
-287995640626036.0,5952754.18248182,-48380234.0559552,0
-285275031515396.0,7750085.36626065,-36809276.0316315,0
-271377497773774.0,16149544.4647764,-16804034.21692,0
269908163155865.0,11468570.8179612,23534594.4529685,0
267432223949332.0,40745242.3604715,6563520.2653446,0
263578523666572.0,9318667.63777404,28285001.0229073,0
-257640001781400.0,54652250.9365619,-4714169.99970335,0
-240004547005211.0,9186624.8735611,-26125432.3876812,0
237608204162341.0,48933150.3060217,4855771.65329372,0
235908957562802.0,8220102.62960002,28699028.2473251,0
-235271257902964.0,6112887.79912118,-38487743.5402605,0
231568581813782.0,35796178.2989901,6469086.72427511,0
-229148419628856.0,15150957.4808501,-15124352.3664089,0
228640647957439.0,3776771.36222599,60538652.2054859,0
-215799186505337.0,6885599.41986869,-31340653.6375961,0
-215062544444186.0,10874104.4782358,-19777494.769765,0
214005541944602.0,9077677.57650386,23574922.1252935,0
213754967815027.0,8921023.70798208,23960811.5404704,0
212931712475666.0,7047827.11886016,30212391.5477233,0
-212929227673472.0,12635292.1294346,-16851943.3893769,0
212552128420953.0,7634107.84150267,27842431.9951858,0
-210439271428544.0,21509314.091905,-9783634.68632141,0
-210186170353830.0,11540857.5060977,-18212352.9592819,0
207909615418097.0,10977930.735843,18938871.1243432,0
-207243465977876.0,16048973.2573304,-12913191.5577974,0
-204220637164924.0,25285540.6032685,-8076577.85013013,0
201517724731759.0,25787670.3567562,7814499.0200312,0
-200608483912422.0,15523739.7353725,-12922690.49418,0
198284068072373.0,5453871.05253584,36356574.2868414,0
-193462476503741.0,24822524.9241708,-7793827.46496339,0
192916388172502.0,10820413.4561867,17828929.4539109,0
191842660459706.0,11190941.9033723,17142673.2545092,0
190440043404065.0,26104908.5626778,7295181.40034157,0
-189396126310591.0,28885897.3608425,-6556698.72203225,0
184423409789475.0,3512002.95599065,52512316.2196924,0
-180129098745278.0,12225359.324423,-14734053.5329238,0
-179249036894357.0,34782583.3775535,-5153413.56185845,0
178408702201098.0,7826593.54378094,22795191.9571526,0
175578282468816.0,55010878.5614234,3191701.11549429,0
175574718301907.0,6403145.16361284,27420074.6376399,0
174649305395738.0,16637555.5318426,10497293.6115211,0
174640418490764.0,4247756.27598878,41113568.4685939,0
-170844578377201.0,97817790.3901101,-1746559.37019074,0
162520152422386.0,20856325.2213286,7792367.57663261,0
162142205281930.0,51291036.5547516,3161219.11688893,0
-161523577353958.0,7245243.73940214,-22293739.6123111,0
160440732877863.0,40486728.0759846,3962798.19344135,0
159911435571491.0,112735335.446121,1418467.7318667,0
157931274280588.0,8984371.0377298,17578445.2375527,0
156607249813815.0,27796492.9538166,5634065.06259678,0
155438521371633.0,8152751.318731,19065774.8893324,0
141669457641946.0,20632533.1729725,6866314.30344801,0
-133752608532068.0,11147028.3257299,-11998947.5781035,0
133246032583391.0,9085929.0208067,14665097.2375261,0
-129972505593007.0,35723365.4834868,-3638305.17740796,0
-126525778298570.0,8698517.25287865,-14545671.9369842,0
-125481231656163.0,33569820.1606439,-3737917.899342,0
124483860107712.0,18613625.1404385,6687781.62064027,0
